event,flag,NEG,DT,SP,CI,HID,NEG_null,CX_dev,CX_dev_null,CX_dev_negexp,CX_w1,CX_w1_null,CX_evph,EX_eval,EX_eval_null,EX_devph,all_both,both_exp,xs_dev,xs_eval,pos_recall
foldeq50_Yactive,symtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
foldeq50_Yactive,gmax_16,0,2,0,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0.0,1.0,0,0.005
foldeq50_Yactive,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
foldeq50_Yactive,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
foldeq50_Yactive,deficit_10,0,0,0,0,0,0,1,3,0.0,0,1,2,3,3,0,0,0.0,-2.0,0,0.0
foldeq50_Yactive,deficit_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
foldeq50_Yactive,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,dirtop_G6,15,7,0,0,4,7,359,351,742.4,246,249,247,382,388,234,3,1.5,-383.4,-6,0.016
hu_smallbet,dirtop_G10,0,1,0,0,1,1,28,29,0.0,16,16,17,23,24,19,0,0.0,-1.0,-1,0.002
hu_smallbet,dirtop_G16,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0,0.0
hu_smallbet,dirtop_G25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,symtop_G3,1,1,0,0,0,0,51,36,49.5,47,26,45,61,50,49,0,0.1,1.5,11,0.002
hu_smallbet,symtop_G6,0,0,0,0,0,0,1,1,0.0,1,0,0,1,0,0,0,0.0,0.0,1,0.0
hu_smallbet,symtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,gmax_16,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0,0.0
hu_smallbet,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,deficit_10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,deficit_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_smallbet,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,dirtop_G6,0,8,1,0,1,1,7,20,0.0,6,10,5,5,8,6,0,0.0,-13.0,-3,0.021
mw_bigbet,dirtop_G10,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.002
mw_bigbet,dirtop_G16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,dirtop_G25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,symtop_G3,0,1,0,0,0,0,2,4,0.0,0,0,0,2,1,1,0,0.0,-2.0,1,0.002
mw_bigbet,symtop_G6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,symtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,gmax_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,deficit_10,0,0,0,0,0,0,1,4,0.0,0,1,1,1,2,0,0,0.0,-3.0,-1,0.0
mw_bigbet,deficit_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
mw_bigbet,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,dirtop_G6,0,0,0,0,0,0,3,3,0.0,1,3,2,3,2,1,0,0.0,0.0,1,0.0
pf_fold_first_Yin,dirtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,dirtop_G16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,dirtop_G25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,symtop_G3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,symtop_G6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,symtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,gmax_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_fold_first_Yin,deficit_10,0,22,1,0,8,0,10,5,0.0,10,8,8,11,9,11,0,0.0,5.0,2,0.052
pf_fold_first_Yin,deficit_16,0,6,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.014
pf_fold_first_Yin,deficit_25,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.002
pf_raise_first_Yin,dirtop_G6,15,2,0,33,11,12,552,603,742.4,515,585,523,640,727,544,9,8.1,-190.39999999999998,-87,0.124
pf_raise_first_Yin,dirtop_G10,1,0,0,13,5,1,57,67,49.5,47,45,48,61,63,40,0,0.1,-10.0,-2,0.047
pf_raise_first_Yin,dirtop_G16,0,0,0,1,3,0,1,3,0.0,1,1,0,0,2,2,0,0.0,-2.0,-2,0.004
pf_raise_first_Yin,dirtop_G25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_raise_first_Yin,symtop_G3,0,0,0,12,4,0,32,26,0.0,44,24,31,33,39,33,0,0.0,6.0,-6,0.043
pf_raise_first_Yin,symtop_G6,0,0,0,4,3,0,1,2,0.0,1,3,2,2,2,3,0,0.0,-1.0,0,0.014
pf_raise_first_Yin,symtop_G10,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.004
pf_raise_first_Yin,gmax_16,0,0,0,1,3,0,1,3,0.0,1,1,0,0,2,2,0,0.0,-2.0,-2,0.004
pf_raise_first_Yin,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_raise_first_Yin,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pf_raise_first_Yin,deficit_10,3,2,4,0,1,0,79,89,148.5,33,52,37,69,86,37,0,0.0,-69.5,-17,0.015
pf_raise_first_Yin,deficit_16,0,0,0,0,0,0,1,1,0.0,0,0,0,0,2,0,0,0.0,0.0,-2,0.0
pf_raise_first_Yin,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,dirtop_G6,0,0,12,0,3,0,20,47,0.0,19,32,20,31,46,9,0,0.0,-27.0,-15,0.03
hu_checkdown,dirtop_G10,0,0,4,0,0,0,0,3,0.0,0,0,0,0,1,0,0,0.0,-3.0,-1,0.01
hu_checkdown,dirtop_G16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,dirtop_G25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,symtop_G3,13,0,40,2,9,0,516,4,643.5,403,12,337,535,9,385,3,3.8,-127.5,526,0.108
hu_checkdown,symtop_G6,0,0,12,0,3,0,20,0,0.0,19,0,20,31,0,9,0,0.0,20.0,31,0.03
hu_checkdown,symtop_G10,0,0,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.01
hu_checkdown,gmax_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,gmax_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
hu_checkdown,deficit_10,5,21,0,0,5,0,187,12,247.5,114,4,91,160,12,115,0,0.3,-60.5,148,0.047
hu_checkdown,deficit_16,0,6,0,0,0,0,5,0,0.0,4,0,4,5,0,2,0,0.0,5.0,5,0.014
hu_checkdown,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
pre_both_vol,dirtop_G6,5,74,81,31,49,18,263,651,247.5,259,629,260,256,638,302,3,3.6,-388.0,-382,0.484
pre_both_vol,dirtop_G10,1,59,62,19,29,1,40,112,49.5,40,92,50,50,125,39,0,0.3,-72.0,-75,0.358
pre_both_vol,dirtop_G16,0,40,35,7,15,0,2,9,0.0,0,6,0,0,7,1,0,0.0,-7.0,-7,0.204
pre_both_vol,dirtop_G25,0,18,15,0,8,0,0,1,0.0,0,0,0,0,0,0,0,0.0,-1.0,0,0.078
pre_both_vol,symtop_G3,16,82,85,40,62,0,788,24,791.9,892,28,870,687,38,1061,28,31.0,-3.8999999999999773,649,0.544
pre_both_vol,symtop_G6,5,74,81,31,49,0,263,1,247.5,259,2,260,256,6,302,3,3.6,15.5,250,0.484
pre_both_vol,symtop_G10,1,59,62,19,29,0,40,1,49.5,40,0,50,50,0,39,0,0.3,-9.5,50,0.358
pre_both_vol,gmax_16,0,44,35,9,15,0,5,12,0.0,2,8,2,3,9,3,0,0.0,-7.0,-6,0.22
pre_both_vol,gmax_25,0,18,15,1,8,0,0,1,0.0,0,0,0,0,0,0,0,0.0,-1.0,0,0.082
pre_both_vol,gmax_40,0,3,2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.012
pre_both_vol,deficit_10,35,0,0,0,0,5,1196,277,1732.4,1224,272,1117,1341,326,1230,46,40.1,-536.4000000000001,1015,0.0
pre_both_vol,deficit_16,9,0,0,0,0,0,243,12,445.5,220,8,182,261,16,188,3,1.0,-202.5,245,0.0
pre_both_vol,deficit_25,1,0,0,0,0,0,17,1,49.5,18,0,7,14,0,13,0,0.0,-32.5,14,0.0
third_folds_pair,dirtop_G6,28,78,1,50,32,16,1118,637,1385.9,1211,702,1042,1241,713,1289,40,41.3,-267.9000000000001,528,0.359
third_folds_pair,dirtop_G10,3,64,0,37,25,1,285,116,148.5,284,105,246,323,123,315,4,2.7,136.5,200,0.278
third_folds_pair,dirtop_G16,0,35,0,19,13,0,31,8,0.0,33,6,20,37,3,46,0,0.1,23.0,34,0.148
third_folds_pair,dirtop_G25,0,13,0,2,3,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0.0,1,0.037
third_folds_pair,symtop_G3,2,4,0,25,8,1,64,37,99.0,92,29,75,63,28,88,0,0.2,-35.0,35,0.1
third_folds_pair,symtop_G6,1,1,0,20,6,0,9,2,49.5,10,4,10,11,5,10,0,0.0,-40.5,6,0.075
third_folds_pair,symtop_G10,0,0,0,8,4,0,0,0,0.0,1,0,1,0,0,1,0,0.0,0.0,0,0.029
third_folds_pair,gmax_16,0,37,0,20,14,0,35,8,0.0,38,7,22,42,3,50,0,0.1,27.0,39,0.156
third_folds_pair,gmax_25,0,13,0,2,3,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0.0,1,0.037
third_folds_pair,gmax_40,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.005
third_folds_pair,deficit_10,12,0,2,0,1,4,995,273,594.0,915,248,776,1345,313,853,28,18.6,401.0,1032,0.005
third_folds_pair,deficit_16,2,0,0,0,0,0,116,16,99.0,87,15,77,147,13,89,0,0.2,17.0,134,0.0
third_folds_pair,deficit_25,0,0,0,0,0,0,3,0,0.0,3,0,3,5,0,3,0,0.0,3.0,5,0.0
gift_to_Y,dirtop_G6,15,119,9,2,34,15,738,644,742.4,704,550,596,877,786,721,22,14.4,-4.399999999999977,91,0.298
gift_to_Y,dirtop_G10,3,110,2,0,24,1,77,66,148.5,73,65,57,82,85,68,0,0.4,-71.5,-3,0.253
gift_to_Y,dirtop_G16,0,77,0,0,16,0,3,2,0.0,6,2,1,4,4,4,0,0.0,1.0,0,0.173
gift_to_Y,dirtop_G25,0,39,0,0,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.088
gift_to_Y,symtop_G3,0,2,0,0,1,0,28,43,0.0,35,42,23,35,35,29,0,0.0,-15.0,0,0.005
gift_to_Y,symtop_G6,0,1,0,0,0,0,1,1,0.0,1,2,1,3,1,1,0,0.0,0.0,2,0.002
gift_to_Y,symtop_G10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
gift_to_Y,gmax_16,0,78,0,0,16,0,3,2,0.0,6,2,1,4,4,4,0,0.0,1.0,0,0.176
gift_to_Y,gmax_25,0,39,0,0,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.088
gift_to_Y,gmax_40,0,8,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.018
gift_to_Y,deficit_10,1,0,0,0,1,1,41,40,49.5,26,19,24,31,43,23,0,0.0,-8.5,-12,0.0
gift_to_Y,deficit_16,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-1,0.0
gift_to_Y,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
allin_Yactive,dirtop_G6,33,80,3,9,24,29,1585,1560,1633.4,1869,1719,1633,2228,2159,2003,95,94.8,-48.40000000000009,69,0.22
allin_Yactive,dirtop_G10,14,68,2,5,18,11,717,724,693.0,1075,926,916,1213,1094,1146,34,31.3,-7.0,119,0.176
allin_Yactive,dirtop_G16,1,49,0,2,12,2,83,85,49.5,93,125,68,131,161,101,0,0.3,-2.0,-30,0.118
allin_Yactive,dirtop_G25,0,30,0,1,9,1,22,22,0.0,25,31,12,20,29,31,0,0.0,0.0,-9,0.071
allin_Yactive,symtop_G3,2,28,0,3,9,1,95,71,99.0,110,65,90,115,88,106,0,0.3,-4.0,27,0.074
allin_Yactive,symtop_G6,0,22,0,0,5,0,15,15,0.0,35,23,20,26,31,34,0,0.0,0.0,-5,0.05
allin_Yactive,symtop_G10,0,13,0,0,5,0,4,1,0.0,10,7,4,5,9,13,0,0.0,3.0,-4,0.029
allin_Yactive,gmax_16,1,49,0,2,12,2,85,93,49.5,95,132,76,140,172,101,0,0.3,-8.0,-32,0.118
allin_Yactive,gmax_25,0,30,0,1,9,1,22,22,0.0,25,31,13,20,30,31,0,0.0,0.0,-10,0.071
allin_Yactive,gmax_40,0,5,0,0,3,0,0,1,0.0,2,1,0,1,1,2,0,0.0,-1.0,0,0.011
allin_Yactive,deficit_10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
allin_Yactive,deficit_16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
allin_Yactive,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
limp_first,dirtop_G6,9,0,95,0,19,11,273,600,445.5,266,632,266,297,721,313,6,3.3,-327.0,-424,0.24
limp_first,dirtop_G10,1,0,80,0,10,2,23,91,49.5,17,94,28,35,91,20,0,0.1,-68.0,-56,0.202
limp_first,dirtop_G16,0,0,45,0,3,0,2,4,0.0,1,3,2,4,5,1,0,0.0,-2.0,-1,0.114
limp_first,dirtop_G25,0,0,8,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.02
limp_first,symtop_G3,1,0,43,0,9,2,19,36,49.5,18,30,14,11,43,22,0,0.0,-30.5,-32,0.109
limp_first,symtop_G6,0,0,34,0,4,0,1,0,0.0,2,2,4,2,2,2,0,0.0,1.0,0,0.086
limp_first,symtop_G10,0,0,18,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0,0.045
limp_first,gmax_16,0,0,45,0,3,0,6,6,0.0,1,3,3,6,8,1,0,0.0,0.0,-2,0.114
limp_first,gmax_25,0,0,8,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.02
limp_first,gmax_40,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
limp_first,deficit_10,3,2,0,0,1,3,114,189,148.5,91,132,68,115,226,82,0,0.2,-75.0,-111,0.005
limp_first,deficit_16,1,0,0,0,0,0,2,8,49.5,1,1,1,1,5,1,0,0.0,-47.5,-4,0.0
limp_first,deficit_25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
sum_imp,dirtop_G6,40,121,10,14,48,15,2215,703,1979.9,2482,739,2592,2174,739,2950,199,233.8,235.0999999999999,1435,0.348
sum_imp,dirtop_G10,40,121,10,14,48,2,2212,171,1979.9,2473,161,2581,2171,195,2933,198,231.5,232.0999999999999,1976,0.348
sum_imp,dirtop_G16,38,121,10,13,48,0,2168,26,1880.9,2419,19,2524,2140,28,2863,193,220.1,287.0999999999999,2112,0.345
sum_imp,dirtop_G25,35,121,9,13,47,0,1989,2,1732.4,2186,1,2282,1997,1,2604,149,181.8,256.5999999999999,1996,0.342
sum_imp,symtop_G3,5,49,0,4,14,1,314,30,247.5,350,37,371,307,15,451,1,5.8,66.5,292,0.125
sum_imp,symtop_G6,5,49,0,4,14,0,311,2,247.5,345,2,366,305,4,448,1,5.7,63.5,301,0.125
sum_imp,symtop_G10,5,49,0,4,14,0,308,0,247.5,336,0,346,298,0,433,1,5.2,60.5,298,0.125
sum_imp,gmax_16,209,141,37,48,98,0,10451,35,10344.8,10031,31,9562,11757,42,10729,3004,2862.3,106.20000000000073,11715,0.585
sum_imp,gmax_25,140,140,27,36,80,0,6508,3,6929.5,6400,3,6191,7549,3,7012,1276,1228.8,-421.5,7546,0.514
sum_imp,gmax_40,71,138,14,22,63,0,3261,0,3514.3,3323,0,3274,3777,0,3639,341,348.8,-253.30000000000018,3777,0.426
sum_imp,deficit_10,301,1,6,0,13,10,15290,362,14898.5,12809,358,12412,17722,406,12965,4937,4385.8,391.5,17316,0.017
sum_imp,deficit_16,138,0,4,0,8,1,7604,29,6830.5,5915,18,5785,9045,26,5860,1124,884.7,773.5,9019,0.01
sum_imp,deficit_25,41,0,2,0,3,0,2743,0,2029.4,1867,1,1958,3231,0,1847,155,91.6,713.5999999999999,3231,0.005
sum_transfer,dirtop_G6,55,108,9,11,42,13,2551,789,2722.3,2889,886,2921,2782,855,3364,286,287.7,-171.30000000000018,1927,0.306
sum_transfer,dirtop_G10,55,108,9,11,42,6,2551,193,2722.3,2885,211,2920,2782,212,3358,285,287.5,-171.30000000000018,2570,0.306
sum_transfer,dirtop_G16,55,108,9,11,42,1,2542,31,2722.3,2876,18,2902,2767,25,3347,284,284.9,-180.30000000000018,2742,0.306
sum_transfer,dirtop_G25,54,108,9,10,42,0,2493,1,2672.8,2809,4,2837,2709,3,3268,280,271.9,-179.80000000000018,2706,0.302
sum_transfer,symtop_G3,0,19,0,3,4,0,73,31,0.0,100,38,76,77,30,103,0,0.3,42.0,47,0.054
sum_transfer,symtop_G6,0,19,0,3,4,0,73,4,0.0,99,7,76,77,9,102,0,0.3,69.0,68,0.054
sum_transfer,symtop_G10,0,19,0,3,4,0,73,0,0.0,98,2,72,74,0,101,0,0.3,73.0,74,0.054
sum_transfer,gmax_16,322,140,41,45,104,1,15578,46,15937.9,14192,28,13483,17421,51,14912,5900,5546.4,-359.89999999999964,17370,0.582
sum_transfer,gmax_25,228,138,29,35,92,0,10816,1,11285.2,10191,6,9669,12088,6,10868,3129,2923.9,-469.2000000000007,12082,0.511
sum_transfer,gmax_40,141,135,17,25,72,0,6037,0,6979.0,5995,0,5705,6958,0,6550,1106,1063.5,-942.0,6958,0.438
sum_transfer,deficit_10,379,1,16,5,22,10,19211,373,18759.2,15037,323,14436,21688,446,15046,6842,5839.2,451.7999999999993,21242,0.061
sum_transfer,deficit_16,186,0,7,2,11,0,9536,23,9206.4,6772,19,6797,11113,28,6742,1692,1194.0,329.60000000000036,11085,0.025
sum_transfer,deficit_25,55,0,4,0,3,0,3445,0,2722.3,2194,0,2386,3968,1,2184,260,127.1,722.6999999999998,3967,0.01
sum_gift,dirtop_G6,60,122,13,8,44,19,3070,891,2969.8,3231,979,2959,3548,1069,3510,294,301.5,100.19999999999982,2479,0.337
sum_gift,dirtop_G10,60,122,13,8,44,5,3065,192,2969.8,3212,193,2951,3531,264,3483,292,298.6,95.19999999999982,3267,0.337
sum_gift,dirtop_G16,60,121,13,8,44,0,2985,16,2969.8,3117,15,2871,3435,16,3393,282,282.5,15.199999999999818,3419,0.334
sum_gift,dirtop_G25,58,121,13,8,44,0,2685,1,2870.8,2810,0,2615,3130,1,3052,235,232.3,-185.80000000000018,3129,0.334
sum_gift,symtop_G3,2,5,2,0,0,0,108,45,99.0,137,57,103,113,47,139,0,0.4,9.0,66,0.016
sum_gift,symtop_G6,2,5,2,0,0,0,106,1,99.0,134,6,101,110,5,136,0,0.4,7.0,105,0.016
sum_gift,symtop_G10,2,5,2,0,0,0,102,0,99.0,120,0,90,103,0,125,0,0.3,3.0,103,0.016
sum_gift,gmax_16,179,143,41,28,89,0,9734,20,8859.9,8777,17,8156,10817,21,9128,2187,2071.3,874.1000000000004,10796,0.527
sum_gift,gmax_25,124,140,32,20,66,0,6354,2,6137.6,5828,0,5487,7211,1,6074,1007,945.4,216.39999999999964,7210,0.469
sum_gift,gmax_40,61,135,20,14,53,0,3464,0,3019.3,3270,0,3106,4091,0,3455,315,313.6,444.6999999999998,4091,0.405
sum_gift,deficit_10,157,0,6,2,12,6,9701,297,7771.0,6848,194,6644,10858,284,6655,1588,1179.3,1930.0,10574,0.022
sum_gift,deficit_16,53,0,2,1,6,1,3163,11,2623.3,2070,6,2149,3650,9,1966,222,113.7,539.6999999999998,3641,0.009
sum_gift,deficit_25,11,0,0,0,3,0,662,1,544.5,401,0,478,829,1,356,8,4.9,117.5,828,0.0
